uid,latitude,longitude,date,cyanobacteria_density
kmoe,35.69883,-79.08199,2015-07-07,231.638
kmpm,35.89101531,-79.00594652,2020-09-24,5.083
kmqb,41.798303,-72.428591,2018-08-21,56.0196
kmqq,34.9414,-120.573,2018-09-24,5452.5
kmqs,38.945686,-80.426941,2014-07-24,2.281845238
kmrj,35.48,-79.05906806,2021-08-11,114.73
kmsj,35.61,-79.00022959,2021-07-13,1.936
kmtn,35.85747411,-78.73749971,2019-09-25,2.681
kmue,35.5,-79.09540197,2017-05-18,827.799
kmuf,41.267694,-80.470129,2016-09-20,166.87
kmup,34.21159,-78.92665528,2014-06-03,34.326
kmxa,35.86939987,-78.83294746,2017-07-20,206.431
kmxk,35.86399601,-78.7896977,2015-04-22,0.581
kmyd,35.742,-79.20976724,2015-07-07,4.225
kmyl,35.27816,-79.04369412,2015-05-13,0.939
kmzg,36.32,-76.73,2021-08-26,6.028
knah,35.794,-79.01734585,2015-12-07,7.217
knaj,35.98,-78.82723054,2020-09-16,5.325
knbp,42.68,-79.691667,2017-04-08,0.669831697
knco,35.66293946,-79.24355535,2019-05-16,1.815
kncp,38.76881669,-75.19656666,2018-08-08,14.06999969
kndc,37.3041,-120.901,2014-04-08,6062.5
kndk,39.03917524,-95.69083603,2017-08-14,343.327
knes,34.97,-79.08536689,2021-09-29,177.723
knev,35.794,-79.01793906,2016-04-06,4.673
knez,35.6675438,-79.23500328,2016-10-18,4.72
kngd,35.70544311,-79.16460942,2016-08-31,8.472
kngn,38.37611,-97.07583,2016-07-11,0.945
knhh,36.17,-79.05521221,2020-05-27,11.295
knjv,38.3677,-121.521,2016-12-16,1779.693333
knlq,36.424,-79.07582615,2014-07-30,54.606
knnf,35.98,-78.7792581,2017-08-23,2.905
knob,41.484614,-80.442899,2016-09-20,29.71294118
knou,35.76,-79.08190652,2020-09-24,24.577
knqq,38.1602,-121.206,2015-04-21,1380.521
knqs,41.424144,-73.206937,2018-07-23,8.2134
knrx,37.4806,-121.031,2013-02-20,1214.4395
knsy,41.299298,-80.758329,2020-09-04,22.41123077
knuc,35.65436,-79.00942638,2016-07-13,54.896
knvh,36.6039,-119.467,2015-09-14,3610.0
knwr,34.446,-119.876,2021-01-28,5237.5
knxi,35.70384623,-79.16757545,2019-08-29,0.581
knyh,35.68,-79.10869969,2021-05-20,0.581
knyk,35.63030986,-79.3041613,2015-09-09,35.29
knyl,38.25605667,-86.77640306,2021-05-24,221.968
knyy,35.76,-79.10766157,2020-09-14,3.227
knzh,37.2141,-120.561,2018-07-10,3676.3535
koah,40.212106,-79.955607,2016-09-03,0.103757669
koan,35.6407162,-79.28483265,2021-08-05,49.813
koaq,35.66498879,-79.23974894,2018-03-22,1.565
koar,37.8817,-121.249,2017-01-05,6138.2675
kobb,41.91411,-72.70472,2020-07-23,391.2948
kobx,35.228,-79.12501287,2019-07-17,1.355
kocd,35.976,-78.70767228,2013-01-14,0.194
kocf,41.693729,-73.231325,2019-09-23,196.7004
kodx,36.03,-78.68107616,2020-06-01,56.639
koeh,44.8505,-93.5157,2013-06-18,0.284
koen,35.90359326,-79.10661407,2019-01-15,5.193
koeq,34.6439,-120.43,2021-01-28,4800.0
kofq,40.96279,-110.3871,2017-09-18,35.909
koij,39.08555,-96.94028,2014-06-30,18.27
koiq,32.63901,-83.96636,2017-06-20,108.5072916
koiz,39.09447,-96.90462,2013-09-03,17.01
kojm,39.7533,-121.971,2018-01-24,5702.5
kojp,35.63563279,-79.29427452,2017-09-20,7.618
kolk,40.50758,-122.6943,2017-06-20,26.22759614
komt,37.2639,-120.906,2019-01-23,7315.0
koov,35.79,-79.03771261,2021-09-09,67.773
kopn,35.69447786,-79.18497618,2016-07-19,22.352
koqw,35.49,-79.06257786,2021-05-11,67.386
kosh,37.9674,-121.464,2014-10-21,1641.041
kosj,35.70166382,-79.17162903,2013-01-29,0.254
kote,42.0253,-73.3829,2018-04-26,2.7378
kotm,41.286751,-80.428082,2016-08-23,124.7972603
kotx,35.71513086,-79.14661548,2016-07-22,0.073
kouk,35.63305117,-79.29906961,2015-12-07,35.062
koun,38.38889,-97.09306,2013-07-15,24.948
kova,35.68670637,-79.19941088,2021-09-09,97.593
kovv,35.68007932,-79.21171992,2017-07-20,20.332
koys,35.64406965,-79.27860398,2019-09-04,0.553
kozi,36.7962,-121.782,2020-03-18,2487.5
kpan,35.67478299,-79.22155726,2020-06-10,365.974
kpbm,36.028,-78.716,2014-07-02,321.744
kpcd,35.90306529,-79.10238852,2018-10-18,34.31
kpcl,37.4271,-120.674,2014-07-08,2298.854
kpdf,48.0735,-86.59,2014-05-15,0.156859321
kped,35.63901286,-79.28799642,2014-12-30,3.075
kpen,35.88853078,-78.98606157,2019-08-22,136.95
kpgm,41.798303,-72.428591,2015-08-04,28.8522
kpik,39.1766,-122.189,2015-05-20,5905.0
kpiy,35.86741224,-78.8170395,2016-07-19,138.935
kpje,36.43,-79.07498577,2019-08-28,60.996
kpkf,35.90623307,-79.12774183,2020-02-03,1.743
kpks,35.87042474,-78.84115,2018-04-11,0.581
kpml,38.51301083,-95.70121672,2017-08-14,585.637
kpmp,37.1145,-120.89,2020-09-08,7855.0
kpmx,35.68369891,-79.20499691,2015-09-09,7.745
kpmy,37.9674,-121.464,2018-01-11,869.2505
kpnp,35.68878232,-79.19555504,2020-06-10,30.721
kpnq,35.85750517,-78.73774827,2019-09-25,1.117
kpoa,33.2206,-117.358,2013-02-21,2674.5
kpoi,37.2486,-120.851,2014-07-08,4827.5
kpop,44.04119,-74.36166,2017-09-08,29.125
kpow,36.16894,-79.07058615,2013-07-11,231.88
kpoz,37.2953,-120.85,2021-03-09,4585.0
kptf,38.307,-121.794,2013-02-19,6930.0
kpuj,35.86169782,-78.77130412,2014-02-25,0.145
kpum,41.819467,-72.423353,2021-12-01,280.6245
kpup,35.85738094,-78.73675402,2019-09-25,41.446
kpvu,36.05,-76.68,2020-02-24,1.125
kpxk,36.7723,-121.788,2015-03-25,5842.5
kpya,37.5582,-121.164,2013-08-13,4997.5
kpyh,43.9497,-78.0497,2018-08-14,1.160146218
kpzp,47.343917,-85.620633,2017-08-24,0.526040692
kqan,35.69144379,-79.19061165,2018-08-09,7.217
kqat,35.88579779,-78.96418812,2018-05-09,71.162
kqbm,35.70203643,-79.17093696,2019-07-02,0.145
kqcx,38.307,-121.794,2017-01-09,2225.78665
kqdc,35.87548698,-78.88166559,2021-04-28,1.815
kqdn,38.8768,-94.70286,2014-09-15,19.845
kqeo,41.76693,-76.58659,2018-11-08,62.467
kqey,36.7254,-121.73,2015-04-28,6087.5
kqgj,39.7533,-121.971,2015-05-20,4570.0
kqgm,37.4583,-120.967,2021-05-11,107.2295
kqis,39.21155,-97.00559,2014-07-21,62.35
kqjc,36.32683,-79.07231634,2013-06-25,132.604
kqlm,34.941,-79.10197668,2016-08-16,145.228
kqlp,48.558833,-86.381117,2013-04-16,0.538965344
kqlt,35.71497117,-79.14691208,2016-07-27,27.131
kqlw,35.64607,-79.0255829,2016-07-13,5.325
kqmh,35.72048,-79.0776552,2015-09-17,28.05
kqmw,35.4417,-119.549,2013-08-28,2064.0
kqnf,35.63001709,-79.30470507,2016-04-06,140.875
kqpm,40.921659,-79.280691,2018-07-18,0.054076739
kqpn,43.731667,-77.016667,2014-08-17,1.527907984
kqqk,36.03,-78.69524419,2021-04-20,3.253
kqqw,35.837,-79.001,2015-12-07,636.389
kqrd,35.68836,-78.70270105,2016-10-05,0.871
kqtn,37.4125,-120.759,2018-03-05,3555.863
kqtr,43.716667,-78.026667,2019-04-25,0.363852564
kqvl,40.59427,-80.00027,2019-07-09,14.0
kqwk,35.66725104,-79.23554705,2016-12-13,90.041
kqwz,36.03,-78.68207041,2020-06-01,15.104
kqyg,40.548048,-80.201386,2014-08-18,0.751666667
kqzu,38.0601,-121.499,2014-05-20,1432.625
kraj,38.38889,-97.09306,2017-06-05,56.385
krbg,38.354036,-98.586823,2017-06-26,2424.412
krbi,37.2639,-120.906,2019-05-22,6142.5
krbs,35.64607,-79.02483722,2016-06-22,67.894
krcd,35.85722566,-78.73551121,2019-08-29,6.535
krck,35.794,-79.01141378,2014-10-08,77.455
krcv,41.8915,-71.68264,2017-09-27,81.036
krdm,32.9667,-116.654,2019-05-29,1820.375
kret,36.02,-76.31,2019-07-31,1418.151
krew,35.68,-79.10949063,2021-07-13,27.432
krfp,38.5901,-121.731,2015-12-15,4520.0
krgf,47.258933,-86.347717,2015-08-24,2.46413208
krgi,41.5115,-73.4728,2016-05-12,6.16005
krhk,46.41943,-95.84002,2017-08-08,149.491
krid,44.1,-82.116667,2017-03-31,0.18690848
krim,37.8717,-121.526,2018-03-14,1787.5835
krit,35.85868532,-78.74719362,2019-07-02,5.664
krjd,35.68867586,-79.19575277,2020-06-10,6.777
krjf,35.74527,-96.02394,2017-08-08,146.284
krkf,35.51,-79.09332574,2017-07-26,31.95
krlk,41.41258,-76.58144,2021-07-01,0.0
krmj,37.61016134,-97.62434449,2018-09-10,7103.25
krmw,35.742,-79.20231039,2015-03-24,12.319
krnf,37.7705,-121.292,2013-12-17,4177.8545
kroa,38.5901,-121.731,2014-04-17,6350.0
kroy,39.751936,-79.396803,2017-08-23,3.447862319
krpa,35.66147565,-79.24627421,2020-01-09,155.394
krpc,35.84,-79.06119371,2020-09-09,9.336
krpp,36.9767,-121.51,2020-09-29,5820.0
krpq,35.68050515,-79.21092898,2017-05-17,25.311
krqj,35.91232018,-79.17645995,2013-11-06,34.855
krqr,35.71877707,-79.13984304,2018-08-28,16.701
krra,39.40763,-99.44667,2017-09-05,1.89
krrp,39.3092,-121.595,2019-09-26,6242.5
krrw,35.86728802,-78.81604525,2016-07-19,138.935
krsd,35.9061399,-79.12699614,2020-01-09,1.968
krse,41.697709,-73.28029,2019-07-16,20.2176
krsk,35.79,-79.02846848,2019-02-19,1.564
krsm,37.6003,-121.224,2013-06-11,4270.0
krsw,35.69186962,-79.1898207,2018-05-09,0.568
krsx,37.4363,-120.036,2017-06-13,5110.0
krts,37.0062,-120.6,2015-03-10,5723.333333
krvb,35.63589894,-79.29378018,2016-06-21,10.352
krvs,37.9792,-121.57,2021-08-17,2083.925
krwa,39.732353,-79.392775,2014-10-22,0.340377359
krwb,35.25,-83.1,2019-08-13,5.172
krwx,35.60595,-78.99003856,2016-07-27,109.889
krxc,35.91045678,-79.16154624,2013-04-23,28.884
krxn,40.02723,-76.51606,2017-06-21,2.533
kryx,35.69351973,-79.1867558,2017-03-21,7.592
krzv,41.5839,-72.7704,2021-08-19,272.3058
ksay,36.055,-78.763,2013-07-17,123.081
ksaz,40.04056,-77.26778,2018-08-07,1.267
ksbu,33.1883,-117.362,2013-02-09,3584.0
kscc,38.79643622,-97.59567525,2019-10-21,2961.0
ksda,39.538,-95.1501,2013-07-22,2358.405
ksdh,35.65458245,-79.25907759,2014-08-05,6.28
kseo,36.23,-76.71,2021-07-28,2533.292
kses,40.4189,-122.214,2017-12-27,5890.0
ksgf,38.1156,-121.494,2019-02-05,2051.36
ksgr,39.845,-95.376,2015-07-27,248.97
kshb,34.89201,-76.622,2014-06-26,0.454
ksho,35.98,-78.77304405,2017-05-24,38.727
ksif,35.61133,-78.97437916,2016-06-08,11.328
ksjy,37.82516,-99.919103,2021-09-07,241.26
kslq,38.47891,-97.4704,2015-09-21,459.27
ksmv,32.38401,-104.14583,2013-08-13,100.2303433
ksna,37.7705,-121.292,2013-06-18,4777.0505
ksns,35.794,-79.02011415,2016-10-18,40.664
kspt,35.79,-79.03568583,2021-05-24,27.412
ksqd,41.707665,-73.382964,2015-06-30,30.1158
ksqo,35.742,-79.21946115,2015-11-12,211.871
kssx,38.8121,-121.774,2014-05-20,5502.5
ksty,37.6667,-120.898,2018-10-09,5587.919
ksua,41.992305,-78.929219,2015-07-20,46.30266667
ksuz,41.10142,-76.66107,2019-08-06,588.8335
kswb,37.9893,-121.463,2019-03-19,1009.28
kswv,35.62583859,-79.31246619,2016-05-24,15199.439
ksxf,35.86573518,-78.80361716,2015-09-24,79.294
ksxs,37.2953,-120.85,2015-07-14,4735.0
kszj,35.67747108,-79.21656444,2019-03-27,17.669
ktac,35.98,-78.83046184,2020-12-09,1.452
ktad,35.88188465,-78.93286933,2016-06-21,19.364
ktao,37.8832,-122.291,2019-07-23,6877.5
ktbf,33.4975,-117.666,2016-09-13,1291.125
ktby,35.6552212,-79.25789117,2014-06-10,800.205
ktdj,36.177,-79.0538775,2013-06-26,613.345
ktdl,35.794,-79.01961981,2016-08-10,96.819
ktdy,36.37,-78.85084391,2019-08-28,22.365
ktem,36.0932,-119.366,2017-06-15,739.0
ktgw,41.891667,-83.196667,2016-04-03,5.771939491
kthh,41.80687,-77.1974,2019-08-12,393.667
ktii,35.79,-79.03716884,2021-07-12,3.485
ktjb,39.61525,-84.96614444,2016-08-23,114.686
ktjd,35.62860652,-79.30732507,2015-04-22,114.407
ktje,35.1117,-118.615,2019-05-10,1554.5
ktjg,46.602692,-86.78226,2016-08-22,2.848504419
ktjp,35.89399675,-79.02980845,2015-01-27,0.968
ktke,37.5368,-121.049,2017-04-11,6200.141
ktki,39.79219,-99.97105,2017-06-26,1083.6
ktkq,37.3992,-121.032,2016-03-08,4935.0
ktlx,41.55087787,-86.36162603,2021-05-24,3.104
ktmd,35.72255635,-79.13282343,2013-07-29,6.224
ktor,41.70986917,-85.0363,2018-08-14,47.554
ktpb,36.055,-78.763,2014-11-12,272.303
ktqe,40.308845,-80.605689,2019-07-30,0.067819549
ktrz,35.87365463,-78.86700044,2020-02-03,3.631
ktsr,37.4271,-120.674,2015-04-14,3585.1715
ktsx,39.89589,-98.04562,2015-06-15,9.765
kttr,36.32683,-79.07246464,2013-06-25,6.479
ktty,43.40546,-108.17362,2021-08-17,4729.03073
ktup,35.70807796,-79.15971546,2016-06-08,11.183
ktwm,35.74,-79.07854501,2017-08-23,17.559
ktwp,36.7085,-121.749,2018-11-30,4675.0
ktyj,40.08244,-76.8834,2019-08-29,144.667
ktzr,39.11775544,-94.63771926,2019-09-09,90.405
kuaa,35.91350033,-79.1859053,2014-06-23,7.584
kuan,36.54,-79.06455522,2019-05-28,2.215
kuaz,36.03,-79.09060688,2018-06-14,8.497
kubi,41.10817,-76.66275,2019-08-06,552.0
kubl,35.68345938,-79.20544181,2015-09-24,16.503
kubs,37.6776,-122.082,2021-06-23,6375.0
kucr,44.74,-82.06,2017-03-30,0.160640384
kudc,35.036,-79.11759779,2021-04-20,65.353
kufv,41.841242,-78.994719,2015-06-03,0.118295082
kugl,35.98,-78.82399923,2020-06-24,14.787
kugq,38.2996,-121.383,2015-03-18,5402.5
kuhp,39.58638333,-84.99486667,2017-08-08,63.972
kuie,35.91436992,-79.19286503,2014-09-10,3.631
kuiq,35.70999422,-79.15615622,2016-07-13,8.714
kuis,35.9140283,-79.19013085,2014-08-05,15.249
kuja,35.79,-79.02935829,2019-05-16,21.3
kukq,35.794,-79.004,2013-06-04,150.964
kuma,37.3204,-120.983,2014-03-03,7665.0
kumi,37.6003,-121.224,2015-03-10,4195.0
kuns,44.87302,-93.556776,2013-07-22,0.892
kuoo,35.51,-79.09401782,2017-10-27,20.332
kupz,41.10413,-76.65469,2021-06-24,0.933
kuri,48.13497,-116.1556,2017-08-30,71.29
kurk,41.707665,-73.382964,2019-08-27,23.3766
kury,35.90325163,-79.10387989,2018-11-07,14.787
kusk,34.85,-78.83,2020-07-30,0.29
kusu,34.9454,-120.417,2019-09-24,3737.5
kusw,37.4419,-121.003,2014-12-03,963.689
kutx,35.63195997,-79.3010964,2014-12-30,28.926
kuuk,37.2953,-120.85,2021-06-08,5160.0
kuvc,34.965,-79.08329066,2016-07-25,43.568
kuvq,39.2184,-122.05,2020-06-16,2871.998
kuwa,34.21,-78.92839522,2019-07-16,4.538
kuyf,43.3833,-77.9894,2018-04-10,0.554830367
kvag,35.25,-83.1,2019-07-15,15.457
kvap,35.66623968,-79.23742554,2017-06-21,27.593
kvas,36.04,-79.08833292,2018-06-04,11.27
kvbj,38.3677,-121.521,2017-02-28,2332.45333
kvbn,39.4981,-84.98684167,2021-07-27,346.29
kvbw,41.798303,-72.428591,2018-08-07,9.477
kvfd,35.98,-78.80610278,2019-05-29,43.502
kvge,48.0825,-89.252383,2016-08-26,17.05236457
kvgj,40.954436,-81.12694,2017-11-17,0.065839416
kvim,34.4069,-119.517,2018-01-17,10110.0
kvit,35.66552108,-79.23876026,2017-09-20,33.402
kviv,39.16522,-96.91105,2014-08-18,41.643
kvix,35.69152363,-79.19046334,2018-07-11,3.389
kvjn,37.2639,-120.906,2018-07-19,9195.0
kvkw,38.31806,-96.99139,2021-08-16,230.898
kvkx,35.64332444,-79.27998812,2020-02-03,14.275
kvlm,37.2764,-120.954,2021-02-09,6850.0
kvln,47.18926,-95.21868,2017-09-13,139.5864
kvls,35.68836,-78.69375282,2016-07-13,0.545
kvmk,37.4363,-120.036,2019-04-09,6197.5
kvmq,35.71736649,-79.14246303,2019-09-01,2.045
kvnp,38.1156,-121.494,2021-04-20,1953.665
kvoj,35.63925239,-79.28755151,2014-10-08,2.905
kvon,35.794,-79.01220473,2015-02-11,2.687
kvot,35.49698,-78.647,2013-07-22,376.167
kvoz,35.51,-79.04092582,2021-05-11,11.183
kvpk,36.8698,-121.815,2017-12-13,5685.0
kvqb,37.7705,-121.292,2014-11-18,4265.78
kvqf,35.98,-78.83667589,2021-06-28,205.352
kvrj,45.75,-83.916667,2017-03-29,0.435814547
kvsa,35.63539326,-79.29471943,2017-12-06,175.427
kvsm,35.68742497,-79.19807616,2021-05-24,2.033
kvsn,35.0164,-120.586,2018-09-24,3525.0
kvsv,37.1145,-120.89,2016-03-08,2982.5
kvsy,41.992305,-78.929219,2015-10-26,69.71271318
kvtc,35.976,-78.75763322,2016-05-10,20.332
kvuh,42.15025,-122.6148,2017-08-02,54.69
kvuj,35.70554957,-79.16441168,2016-08-24,2.663
kvuk,33.0483,-117.227,2013-05-15,3759.75
kvun,35.68109067,-79.20984143,2017-01-24,35.367
kvwe,37.3133,-120.892,2013-04-02,3246.4955
kvwz,34.941,-79.10261932,2016-09-22,19.936
kvxj,35.83646,-78.9763,2016-06-07,238.834
kvxm,35.51,-79.09283141,2017-06-24,314.66
kvxu,35.65202744,-79.26382324,2015-08-24,0.657
kvxx,38.51586531,-95.73903003,2018-09-24,152.775
kvzl,35.70315425,-79.16886073,2019-09-25,2.593
kwcm,37.8717,-121.526,2017-05-16,1800.6095
kwdn,35.07,-78.88564258,2018-06-06,1.815
kweg,35.63621832,-79.29318697,2016-05-24,140.964
kwfa,44.877646,-93.557842,2013-03-01,1.367
kwfj,35.794,-79.01640661,2015-09-24,14.886
kwga,40.968788,-81.119867,2016-08-03,79.06226087
kwge,42.021242,-78.95833,2013-10-17,24.30145631
kwhr,41.9553,-73.4448,2016-05-19,0.0
kwhv,35.8795554,-78.91422719,2015-07-23,128.769
kwhx,42.021242,-78.95833,2019-09-24,14.18638498
kwiq,35.6554075,-79.25754514,2014-05-19,5.228
kwja,35.8634991,-78.78572071,2014-10-08,4.357
kwjj,38.31806,-96.99139,2017-09-18,72.45
kwju,39.69807,-98.28162,2014-07-28,434.07
kwjv,35.71012729,-79.15590905,2016-07-13,14.232
kwlo,35.67989301,-79.21206596,2017-08-21,10.202
kwmb,37.3992,-121.032,2017-01-10,5512.5
kwmc,33.8011,-117.205,2016-12-16,4081.5
kwnb,39.08031907,-86.43086667,2019-08-19,586.131
kwoa,39.99816,-79.23448,2021-06-15,0.0
kwod,38.3677,-121.521,2016-04-19,2207.39333
kwok,37.4788,-121.068,2017-09-12,5360.0
kwop,35.3207,-120.806,2021-12-14,3477.25
kwor,35.72641548,-79.12565551,2019-06-19,219.584
kwpq,36.49,-78.88290839,2017-06-13,5.143
kwps,35.98,-78.77677248,2017-07-13,2.075
kwpw,35.79,-79.03781148,2021-09-09,569.777
kwqa,43.86445,-99.66352,2017-06-21,3.840214515
kwqs,37.3725,-120.923,2014-05-13,921.3545
kwqt,44.76,-86.966667,2018-08-03,2.042807378
kwte,36.17911,-79.05353146,2013-05-30,17.874
kwtp,37.2616,-120.906,2019-12-05,5780.0
kwtx,36.0476,-76.69611,2016-06-27,0.145
kwua,37.6003,-121.224,2013-01-08,86.35
kwut,39.1766,-122.189,2018-01-23,6492.5
kwuw,35.48,-76.82,2017-04-11,1.196
kwvj,38.0455,-121.469,2016-05-17,3588.428
kwxv,38.66955668,-95.61899181,2018-10-08,141.435
kwyg,35.79,-79.02906168,2019-04-10,65.933
kxdi,39.3992,-99.42481,2017-06-12,9.45
kxdv,35.63156075,-79.30183791,2015-05-20,31.806
kxed,35.66985928,-79.23070253,2015-08-24,7.57
kxex,32.713,-91.69816,2017-09-19,2005.71
kxfj,35.63462143,-79.29615301,2015-06-10,3.835
kxip,47.740833,-88.737,2013-04-16,0.319430205
kxir,37.2616,-120.906,2014-12-04,7742.5
kxja,36.1664,-120.211,2017-01-09,3653.558
kxjf,35.6428986,-79.28077907,2020-05-18,5.009
kxjx,41.992305,-78.929219,2013-10-28,503.0922481
kxka,35.48,-76.82,2017-07-11,39.899
kxkl,35.742,-79.23313206,2016-07-19,146.39
kxks,39.611,-121.868,2015-06-10,3142.2875
kxkx,35.67,-79.04972505,2020-07-09,11.8
kxli,35.0164,-120.586,2019-09-24,6405.0
kxmn,34.9576,-120.631,2016-08-23,2885.0
kxoa,38.86695,-75.38016,2017-06-14,86.0522
kxop,46.35399,-91.53581,2017-09-07,95.219
kxot,34.16,-79.12165137,2019-09-17,2.561
kxpk,36.5,-79.06692805,2019-08-27,1.017
kxps,35.86275375,-78.77975522,2014-07-16,45.892
kxpu,41.299298,-80.758329,2019-09-17,8.624296963
kxqe,45.86777,-113.55,2017-08-30,113.93
kxqq,35.90418333,-79.11133674,2019-04-10,8.859
kxrg,36.4432,-120.302,2019-03-06,2002.5125
kxst,35.70006694,-79.17459506,2013-09-04,1.089
kxtj,42.021242,-78.95833,2015-09-10,26.87917453
kxtm,36.028,-78.716,2014-05-12,122.881
kxts,37.8717,-121.526,2017-12-12,1536.833
kxtx,39.4981,-84.98684167,2020-07-14,310.442
kxvn,37.6419,-121.228,2017-05-31,855.1599975
kxvq,37.9718,-121.374,2015-07-28,1956.31325
kxvz,35.976,-78.73203135,2014-08-04,16.597
kxwm,36.7605,-119.513,2013-10-14,732.725
kxxw,35.3575,-120.812,2021-12-14,3827.5
kxya,37.1145,-120.89,2017-04-11,5777.5
kxyi,36.06,-78.76,2019-03-20,13.869
kxyl,42.253333,-81.106667,2013-04-03,1.407544921
kxzc,36.35,-79.11364307,2019-10-09,93.309
kxze,36.05,-76.68,2019-08-13,135.469
kybv,35.83646,-78.9763,2015-07-23,473.444
kycd,42.733333,-87.0,2015-04-16,0.683065536
kycs,38.1156,-121.494,2018-11-13,3757.766
kycx,44.736667,-86.721667,2016-03-28,0.194678545
kydw,39.58638333,-84.99486667,2019-06-11,110.106
kyeb,38.133,-121.522,2017-04-18,2090.438
kyej,35.878,-79.12288721,2013-08-13,1.936
kyes,35.95,-79.242,2013-05-13,99.723
kyeu,35.85862321,-78.74669649,2018-08-09,44.85
kyfx,39.09447,-96.90462,2015-09-14,19.215
kyhy,39.538,-95.1501,2014-08-25,1017.45
kyin,41.294572,-80.432822,2015-07-01,30.33723285
kyjg,34.9552,-120.487,2014-12-11,6430.0
kynj,35.69988064,-79.1749411,2013-09-18,1.271
kynn,35.62924527,-79.30613865,2014-12-30,5.586
kyom,35.79,-79.02396999,2017-09-20,25.173
kyou,37.61016134,-97.62434449,2016-07-11,255.78
kyox,35.78,-79.110331,2017-07-24,57.64
kypa,39.16522,-96.91105,2015-09-21,99.225
kyqa,26.6388,-80.16398,2017-08-24,79.266
kyqj,35.65596641,-79.25650703,2013-12-05,6.977
kyrb,39.07775,-96.9059,2016-07-25,19.215
kytk,41.638188,-78.575857,2014-05-07,0.116718427
kytu,35.79,-79.02298131,2017-07-20,641.423
kytv,35.86377861,-78.78795776,2015-02-11,0.073
kyun,35.65,-78.68729021,2021-08-11,162.978
kywx,38.76050002,-75.20283333,2019-06-26,30.70000076
kyxd,41.39293,-75.36093,2020-09-08,26.533
kyxh,39.21067,-96.97298,2017-09-05,12.285
kyxl,38.133,-121.522,2021-05-18,1820.1485
kyxu,39.225563,-99.317161,2015-10-19,2315.25
kyzg,35.49,-79.06297333,2021-06-10,2.42
kyzi,42.253333,-81.106667,2017-04-06,0.763607457
kzae,38.307,-121.794,2013-12-10,7275.0
kzag,36.3247,-119.079,2013-05-21,545.5
kzbl,35.64021052,-79.28577189,2017-08-16,9.016
kzbv,35.93,-78.84462987,2017-08-04,4.383
kzcl,36.15,-79.10637629,2020-07-15,0.622
kzcx,41.685,-82.933333,2018-08-11,18.33179762
kzcz,42.056766,-78.879216,2014-08-14,6.340394402
kzdw,45.63895218,-84.18254014,2017-08-08,1.233835685
kzfv,35.70621494,-79.16317584,2016-06-08,1.162
kzfz,35.79,-79.03257149,2020-03-11,34.598
kzgf,35.68,-79.10944119,2021-07-13,34.855
kzgu,35.67307965,-79.22472103,2021-07-12,128.285
kzhm,41.18277,-80.759996,2018-08-10,1.52593985
kzhu,35.64694403,-79.27326512,2018-05-09,403.21
kzhz,35.8739652,-78.86948605,2020-05-13,5.519
kziu,38.307,-121.794,2014-04-15,6000.0
kzja,35.86244318,-78.7772696,2014-06-23,37.759
kzkd,35.46,-78.86898893,2019-05-20,44.806
kzkr,37.6399,-121.78,2014-07-08,5070.0
kzla,37.6413,-121.229,2015-04-01,1792.7335
kzld,37.6003,-121.224,2020-07-14,5977.5
kzli,34.41,-78.3,2020-06-09,17.065
kzln,40.20872,-76.31598,2020-12-10,576.467
kzmf,38.37611,-97.07583,2013-06-17,4.095
kznb,35.69170993,-79.19011731,2018-06-13,7.386
kznh,35.64607,-79.02608003,2016-07-13,84.716
kzno,35.98,-78.819028,2020-02-26,1.089
kzqu,37.2639,-120.906,2016-05-12,4655.0
kzsm,37.6003,-121.224,2017-06-13,4967.5
kztq,35.70531004,-79.16485659,2016-09-15,2.178
kzuk,35.74,-79.02,2020-09-24,864.105
kzuy,35.86685322,-78.81256539,2016-05-24,18.843
kzvi,39.878126,-86.017742,2017-08-07,113.403
kzwd,35.65,-78.68629596,2021-07-13,54.218
kzwe,38.46625528,-85.86134389,2020-07-14,15.938
kzwf,36.9634,-121.491,2018-04-23,8345.0
kzwl,35.7141195,-79.14849397,2016-05-25,0.951
kzxi,40.46972,-75.1875,2018-08-30,53.067
kzxq,36.028,-78.716,2014-01-14,30.447
kzyq,36.7368,-121.734,2019-09-19,6235.0
kzzd,35.63,-78.95722839,2019-06-01,6.679
kzzt,36.115,-78.91074732,2013-09-19,487.965
labg,38.1602,-121.206,2015-07-21,996.254
laco,35.976,-78.72730867,2014-05-12,14.407
ladi,35.68,-79.10894685,2021-06-29,17.874
laeu,34.9354,-120.356,2017-04-25,3845.0
lafu,35.573,-78.9343607,2013-06-24,8.472
lahe,35.86014499,-78.75887603,2013-06-27,5.528
laho,35.79,-79.02654055,2018-07-11,7.988
laif,34.60431,-112.4386,2017-06-01,8.053
lajd,35.67230783,-79.22615462,2021-12-02,65.78
lalo,37.8189,-121.358,2019-04-09,1546.6025
lalw,37.2639,-120.906,2021-04-14,5975.0
lalx,35.63025663,-79.30426017,2015-10-12,1.821
lamn,35.48,-76.82,2019-05-24,511.493
lany,46.89435,-85.851333,2016-04-21,0.447776738
laoq,35.68225,-79.07802,2015-03-24,2.179
laos,42.253333,-81.106667,2017-08-13,14.09230603
laqd,36.7081,-121.6,2016-01-20,2905.0
laqv,47.01292,-95.4041,2017-08-02,88.232
lasz,38.66528,-96.99194,2021-06-21,138.013
lavv,38.0739,-121.212,2016-12-16,6340.1705
